tanggal,id,text,rt,fav,place,sent_score,sentiment
2022-08-21 13:35:00,1561346131669709056, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:34:38,1561346038413532928, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:34:08,1561345912756400128, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:33:46,1561345819009114112, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:33:37,1561345780706714112, tvonenews gawat 26 juta data pengguna indihome bocor ada nama dan nik kementerian kominfo turun tangan co d5wn1t2c1f,364,0,,-3,-1
2022-08-21 13:33:34,1561345768396534016,kabar tentang bocornya 26 juta data browsing pelanggan indihome viral di twitter telkom pun menyebut jika kabar co ycfcxydpjm,0,0,,0,0
2022-08-21 13:33:30,1561345753855201024, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:33:27,1561345740126896128, vivacoid 26 juta data pribadi pelanggan indihome diduga bocor co uy4yz9o05n,215,0,,-2,-1
2022-08-21 13:33:17,1561345697550437888, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:33:01,1561345631599202048, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:32:09,1561345413315056128, tvonenews gawat 26 juta data pengguna indihome bocor ada nama dan nik kementerian kominfo turun tangan co d5wn1t2c1f,364,0,,-3,-1
2022-08-21 13:31:48,1561345324844589056,sekarang nggk perlu rahasian rahasian lagi data kita sudah bocor sudah terlambat untuk di perbaiki karena sudah co iubqmxawfq,0,0,,-2,-1
2022-08-21 13:31:17,1561345196847398912, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:31:13,1561345178014990080, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:31:10,1561345163666288896, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:31:08,1561345158251450112, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:31:02,1561345133832211968,telkom menanggapi dugaan kebocoran data pelanggan indihome yang beredar di dunia maya simak penjelasannya nih co mkezlogmts,1,0,,-2,-1
2022-08-21 13:30:37,1561345025069309952, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:30:25,1561344976876756992, mdy_asmara1701 gawat 26 juta data pengguna indihome bocor ada nama dan nik kementerian kominfo turun tangan haduh ng heran ,36,0,,-4,-1
2022-08-21 13:30:25,1561344976621288960,kominfo sebut lagi dalami dugaan data pelanggan indihome bocor co 1daga58zc1,0,0,,-2,-1
2022-08-21 13:30:02,1561344881456401920, tvonenews gawat 26 juta data pengguna indihome bocor ada nama dan nik kementerian kominfo turun tangan co d5wn1t2c1f,364,0,,-3,-1
2022-08-21 13:29:10,1561344660819152896, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:28:41,1561344541436743936, zarazettirazr data pelanggan indihome bocor dan diperjualbelikan di situs bjorka sebanyak 26 juta histori pencarian berikut keywo ,204,0,,0,0
2022-08-21 13:28:27,1561344482259283968, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:28:13,1561344423937850880, tvonenews gawat 26 juta data pengguna indihome bocor ada nama dan nik kementerian kominfo turun tangan co d5wn1t2c1f,364,0,,-3,-1
2022-08-21 13:28:09,1561344407055388928, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:28:09,1561344405608354048, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:28:08,1561344403314455040, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:28:08,1561344401216922112, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:27:48,1561344318031352064, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:27:41,1561344289480646912, kompascom kemenkumham akan memanggil manajemen telkom indonesia untuk mendapatkan laporan dan langkah tindak lanjut perseroan terkait ,4,0,,0,0
2022-08-21 13:26:58,1561344108039667968, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:26:27,1561343978431475968, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:26:21,1561343954020208896, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:26:18,1561343939873239040, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:25:49,1561343819823456000, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:25:41,1561343783849304064, secgron indihome halo indihome gimana tanggapan nya ini data pribadi loh yg bersifat privat kok di tracking co qxfwh8dm0w,0,0,,-1,-1
2022-08-21 13:25:38,1561343773233524992, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:25:23,1561343711073926912,kemenkumham akan memanggil manajemen telkom indonesia untuk mendapatkan laporan dan langkah tindak lanjut perseroan co lk1ne8wbct,4,8,,0,0
2022-08-21 13:25:13,1561343669398934016, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:25:12,1561343665754160896, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:24:50,1561343572871299072, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:24:47,1561343559084941056, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:24:46,1561343556379607040, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:24:33,1561343498284338944, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:24:09,1561343400254681088, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:23:10,1561343153461833984, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:23:10,1561343150555143936, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:23:06,1561343135783203072, vivacoid 26 juta data pribadi pelanggan indihome diduga bocor co uy4yz9o05n,215,0,,-2,-1
2022-08-21 13:23:05,1561343132343894016, yahyasyauqi secgron poljokesid indihome ini katanya kemarin data pln juga bocor co yfcdnuoxwb,77,0,,-1,-1
2022-08-21 13:23:02,1561343118301348096, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:22:57,1561343095928930048, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:22:49,1561343062164766976, zarazettirazr data pelanggan indihome bocor dan diperjualbelikan di situs bjorka sebanyak 26 juta histori pencarian berikut keywo ,204,0,,0,0
2022-08-21 13:22:31,1561342986780549120, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:22:08,1561342891251106048, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:21:55,1561342836653829888, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:21:23,1561342702733897984,baca berita ini gue jadi malah mempe anyakan isp itu nyimpen data browsing pengguna buat apa emang penggunanya co ut65ppdvdk,0,0,,-1,-1
2022-08-21 13:21:11,1561342652507131904, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:21:05,1561342629396495872, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:21:05,1561342628037242880, oposisicerdas gawat 26 juta data pengguna indihome bocor ada nama dan nik co thc2t5wirv,35,0,,-2,-1
2022-08-21 13:20:44,1561342540456280064, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:20:37,1561342509431034112, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:20:33,1561342495765570048,data gue bocor cok tanggung jawab lo co mfu0njvc2n,0,0,"Place(_api=<tweepy.api.API object at 0x7ff927c71c50>, id='67ee4e65b49cb758', url='https://api.twitter.com/1.1/geo/id/67ee4e65b49cb758.json', place_type='admin', name='South Borneo', full_name='South Borneo, Indonesia', country_code='ID', country='Indonesia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7ff927c71c50>, type='Polygon', coordinates=[[[114.345859, -5.585365], [116.5559, -5.585365], [116.5559, -1.3150365], [114.345859, -1.3150365]]]), attributes={})",-2,-1
2022-08-21 13:20:16,1561342423972090112,inilah kelemahan digitalisasi semua data bocor dan berpotensi tindak kejahatan phising menimpa rakyat gawat data co gnlduhtw6l,1,0,,-5,-1
2022-08-21 13:20:06,1561342382242935040, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:20:00,1561342355634257920, tvonenews gawat 26 juta data pengguna indihome bocor ada nama dan nik kementerian kominfo turun tangan co d5wn1t2c1f,364,0,,-3,-1
2022-08-21 13:19:35,1561342249618705920, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:19:34,1561342246389448960, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:19:33,1561342241565617920, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:19:31,1561342235030852096, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:19:07,1561342134854118912, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:18:15,1561341913051315968, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:17:59,1561341849775661056, zarazettirazr data pelanggan indihome bocor dan diperjualbelikan di situs bjorka sebanyak 26 juta histori pencarian berikut keywo ,204,0,,0,0
2022-08-21 13:17:58,1561341845397212928, detikinet data pelanggan indihome diduga bocor dan diperjualbelikan di situs bjorka pihak kementerian komunikasi dan informatika kom ,1,0,,-1,-1
2022-08-21 13:17:54,1561341826971619072, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:17:54,1561341824895439104, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:17:47,1561341798328386048, asumsico data yang terekspose berupa histori berselancar di internet sepe tanggal kata kunci domain platform browser dan tautan ,152,0,,0,0
2022-08-21 13:17:45,1561341788585005056, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:17:40,1561341768310078976, tvonenews gawat 26 juta data pengguna indihome bocor ada nama dan nik kementerian kominfo turun tangan co d5wn1t2c1f,364,0,,-3,-1
2022-08-21 13:17:39,1561341762458643968, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:17:28,1561341717605122048, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:17:17,1561341672407319040, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:17:06,1561341626856772096, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:16:51,1561341561786736896, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:16:38,1561341509630595072, oposisicerdas gawat 26 juta data pengguna indihome bocor ada nama dan nik co thc2t5wirv,35,0,,-2,-1
2022-08-21 13:16:35,1561341497567366912, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:16:10,1561341391158284032, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:15:56,1561341331292978944, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:15:52,1561341313706266880, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:15:45,1561341283695673088, arsipaja data indihome browsing history bocor co klnqt3edxd,51,0,,-1,-1
2022-08-21 13:15:42,1561341274778910976, tvonenews gawat 26 juta data pengguna indihome bocor ada nama dan nik kementerian kominfo turun tangan co d5wn1t2c1f,364,0,,-3,-1
2022-08-21 13:15:39,1561341261629787904, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:15:37,1561341254100626944, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:15:05,1561341117899369984, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:14:26,1561340954790878976, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:14:10,1561340887804030976, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:14:05,1561340867243557120, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:14:00,1561340844174881024, zarazettirazr data pelanggan indihome bocor dan diperjualbelikan di situs bjorka sebanyak 26 juta histori pencarian berikut keywo ,204,0,,0,0
2022-08-21 13:13:52,1561340811886726912, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:13:47,1561340791871586048, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:13:39,1561340755477597952, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:13:32,1561340728797590016,telkom group buka suara soal 26 juta data pelanggan indihome bocor dan dijual begini penjelasannya co e6cr28di8x,0,1,,-1,-1
2022-08-21 13:13:31,1561340725731634944, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:13:24,1561340692462415872, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:13:15,1561340658371026944, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:12:42,1561340517954499072, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:12:29,1561340464145601024, oposisicerdas gawat 26 juta data pengguna indihome bocor ada nama dan nik co thc2t5wirv,35,0,,-2,-1
2022-08-21 13:11:56,1561340327050457088,viral sebuah utas yang dibuat teguh aprianto soal kebocoran 26 juta browsing history milik pelanggan indihome co laigvmbtj4,1,1,,0,0
2022-08-21 13:11:23,1561340187489079040, oposisicerdas gawat 26 juta data pengguna indihome bocor ada nama dan nik co thc2t5wirv,35,0,,-2,-1
2022-08-21 13:10:33,1561339976385987072, tvonenews gawat 26 juta data pengguna indihome bocor ada nama dan nik kementerian kominfo turun tangan co d5wn1t2c1f,364,0,,-3,-1
2022-08-21 13:10:28,1561339955330235904, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:09:57,1561339825927897088, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:09:43,1561339768973464064,gawat 26 juta data pengguna indihome bocor ada nama dan nik co thc2t5wirv,35,58,,-2,-1
2022-08-21 13:09:15,1561339651478016000, tvonenews gawat 26 juta data pengguna indihome bocor ada nama dan nik kementerian kominfo turun tangan co d5wn1t2c1f,364,0,,-3,-1
2022-08-21 13:09:08,1561339621111238912, zarazettirazr data pelanggan indihome bocor dan diperjualbelikan di situs bjorka sebanyak 26 juta histori pencarian berikut keywo ,204,0,,0,0
2022-08-21 13:07:51,1561339295993975040, zarazettirazr data pelanggan indihome bocor dan diperjualbelikan di situs bjorka sebanyak 26 juta histori pencarian berikut keywo ,204,0,,0,0
2022-08-21 13:07:17,1561339153316323072, asumsico data yang terekspose berupa histori berselancar di internet sepe tanggal kata kunci domain platform browser dan tautan ,152,0,,0,0
2022-08-21 13:07:17,1561339153165324032, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:07:12,1561339134350074112, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:07:04,1561339101789696000, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:06:57,1561339072240500992, tvonenews gawat 26 juta data pengguna indihome bocor ada nama dan nik kementerian kominfo turun tangan co d5wn1t2c1f,364,0,,-3,-1
2022-08-21 13:06:53,1561339054100480000, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:06:42,1561339006931336960, vivacoid 26 juta data pribadi pelanggan indihome diduga bocor co uy4yz9o05n,215,0,,-2,-1
2022-08-21 13:06:26,1561338939709201920, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:06:23,1561338930595009024, vivacoid 26 juta data pribadi pelanggan indihome diduga bocor co uy4yz9o05n,215,0,,-2,-1
2022-08-21 13:06:15,1561338896503300096, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:06:15,1561338896415277056, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:06:06,1561338857106185984, tvonenews gawat 26 juta data pengguna indihome bocor ada nama dan nik kementerian kominfo turun tangan co d5wn1t2c1f,364,0,,-3,-1
2022-08-21 13:05:55,1561338809396056064, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:05:17,1561338649907970048, tvonenews gawat 26 juta data pengguna indihome bocor ada nama dan nik kementerian kominfo turun tangan co d5wn1t2c1f,364,0,,-3,-1
2022-08-21 13:05:01,1561338583033999104,kalau data kita bocor karena indihome or wifi id kita bisa komplain barusan habis nonton extraordinary attor co gaqhnug647,0,0,,-1,-1
2022-08-21 13:05:00,1561338579799793920, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:04:57,1561338569930592000, yahyasyauqi secgron poljokesid indihome ini katanya kemarin data pln juga bocor co yfcdnuoxwb,77,0,,-1,-1
2022-08-21 13:04:57,1561338567099526912, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:04:55,1561338557729754880, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:04:43,1561338507716873984, tvonenews gawat 26 juta data pengguna indihome bocor ada nama dan nik kementerian kominfo turun tangan co d5wn1t2c1f,364,0,,-3,-1
2022-08-21 13:04:07,1561338358307368960, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:04:02,1561338337557828096, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:03:44,1561338262379467008, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:03:41,1561338250635031040, tvonenews gawat 26 juta data pengguna indihome bocor ada nama dan nik kementerian kominfo turun tangan co d5wn1t2c1f,364,0,,-3,-1
2022-08-21 13:03:40,1561338244297540096, niwseir data pln indihome bin bocor tentu saja solusi paling mutakhir paling pamungkas dan paling solutif adalah memblokir gws ,28,0,,0,0
2022-08-21 13:03:36,1561338226798776064, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:03:30,1561338203562742016, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:03:27,1561338190249598976, vivacoid 26 juta data pribadi pelanggan indihome diduga bocor co uy4yz9o05n,215,0,,-2,-1
2022-08-21 13:03:17,1561338149715922944, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:03:12,1561338128207527936,gadget data pelanggan indihome diduga bocor kemenkominfo panggil manajemen telkom co 9wyjqfg86x kem co 139seq0iul,0,0,,-2,-1
2022-08-21 13:03:10,1561338120117047040, tvonenews gawat 26 juta data pengguna indihome bocor ada nama dan nik kementerian kominfo turun tangan co d5wn1t2c1f,364,0,,-3,-1
2022-08-21 13:02:51,1561338040336847104,data pelanggan indihome diduga bocor dijajakan di situs bjorka indihomecare indihome tolong klarifikasimya co hob7pldbbj,0,0,,-2,-1
2022-08-21 13:02:50,1561338036595544064, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:02:50,1561338034586791936, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:02:37,1561337982082096896, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:02:21,1561337915065504000, indihome ini gmn nih masa data pelanggan bisa bocor sih minta dituntut massa atau gimana gila browsing history co iojvgqoyr9,0,0,,-2,-1
2022-08-21 13:01:54,1561337801526104064, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:01:51,1561337789542957056, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-21 13:01:50,1561337785273184000, tvonenews gawat 26 juta data pengguna indihome bocor ada nama dan nik kementerian kominfo turun tangan co d5wn1t2c1f,364,0,,-3,-1
2022-08-21 13:01:49,1561337778926789120, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:01:32,1561337707397124096, zarazettirazr data pelanggan indihome bocor dan diperjualbelikan di situs bjorka sebanyak 26 juta histori pencarian berikut keywo ,204,0,,0,0
2022-08-21 13:01:23,1561337669162237952, drupadi91 tilehopper setau sy gan co dgtujpssqa tetep kudu daftar indihome telkampret dulu buat dapat co gw2fdpmphg,0,1,,0,0
2022-08-21 13:00:58,1561337563985879040, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:00:54,1561337547346756096, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:00:29,1561337441943838976, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:00:22,1561337413964026112, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-21 13:00:20,1561337404816264960, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
